source_mat_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,atmospheric_data,bacteria_carb_prod,bacteria_carb_prod_method,bac_prod,bac_prod_method,bac_resp,bac_resp_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_hydrogen,diss_hydrogen_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,light_intensity,light_intensity_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,org_carb,org_carb_method,org_matter,org_matter_method,org_nitro,org_nitro_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,perturbation,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,redox_potential,redox_potential_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,tot_carb,tot_carb_method,tot_diss_nitro,tot_inorg_nitro,tot_nitro,tot_nitro_method,tot_part_carb,tot_part_carb_method,tot_phosp,tot_phosp_method,turbidity,water_current,water_current_method,misc_param,misc_param_method
EMO BON ESC68N Wa 211104 3um_1,0.518,photometric measurement,7.55,CTD-system,7.61,CTD-system,32.3,CTD-system,33.0,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 211104 3um_2,0.518,photometric measurement,7.55,CTD-system,7.61,CTD-system,32.3,CTD-system,33.0,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 211104 0.2um_1,0.518,photometric measurement,7.55,CTD-system,7.61,CTD-system,32.3,CTD-system,33.0,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 211104 0.2um_2,0.518,photometric measurement,7.55,CTD-system,7.61,CTD-system,32.3,CTD-system,33.0,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 211104 3um_3,0.518,photometric measurement,7.55,CTD-system,7.61,CTD-system,32.3,CTD-system,33.0,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 211104 3um_4,0.518,photometric measurement,7.55,CTD-system,7.61,CTD-system,32.3,CTD-system,33.0,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 211104 0.2um_3,0.518,photometric measurement,7.55,CTD-system,7.61,CTD-system,32.3,CTD-system,33.0,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 211104 0.2um_4,0.518,photometric measurement,7.55,CTD-system,7.61,CTD-system,32.3,CTD-system,33.0,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 211104 3um_blank,0.518,photometric measurement,7.55,CTD-system,7.61,CTD-system,32.3,CTD-system,33.0,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 211104 0.2um_blank,0.518,photometric measurement,7.55,CTD-system,7.61,CTD-system,32.3,CTD-system,33.0,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 211215 3um_1,0.501,photometric measurement,7.58,CTD-system,7.61,CTD-system,32.4,CTD-system,33.0,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 211215 3um_2,0.501,photometric measurement,7.58,CTD-system,7.61,CTD-system,32.4,CTD-system,33.0,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 211215 0.2um_1,0.501,photometric measurement,7.58,CTD-system,7.61,CTD-system,32.4,CTD-system,33.0,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 211215 0.2um_2,0.501,photometric measurement,7.58,CTD-system,7.61,CTD-system,32.4,CTD-system,33.0,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 211215 3um_3,0.501,photometric measurement,7.58,CTD-system,7.61,CTD-system,32.4,CTD-system,33.0,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 211215 3um_4,0.501,photometric measurement,7.58,CTD-system,7.61,CTD-system,32.4,CTD-system,33.0,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 211215 0.2um_3,0.501,photometric measurement,7.58000000000001,CTD-system,7.61,CTD-system,32.4,CTD-system,33.0,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 211215 0.2um_4,0.501,photometric measurement,7.58000000000001,CTD-system,7.61,CTD-system,32.4,CTD-system,33.0,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 211215 3um_blank,0.501,photometric measurement,7.58000000000001,CTD-system,7.61,CTD-system,32.4,CTD-system,33.0,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 211215 0.2um_blank,0.501,photometric measurement,7.58000000000001,CTD-system,7.61,CTD-system,32.4,CTD-system,33.0,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220209 3um 1,0.719,photometric measurement,3.28,CTD-system,3.29,CTD-system,33.5,CTD-system,33.4,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220209 3um 2,0.719,photometric measurement,3.28,CTD-system,3.29,CTD-system,33.5,CTD-system,33.4,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220209 0.2um 1,0.719,photometric measurement,3.28,CTD-system,3.29,CTD-system,33.5,CTD-system,33.4,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220209 0.2um 2,0.719,photometric measurement,3.28,CTD-system,3.29,CTD-system,33.5,CTD-system,33.4,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220209 3um 3,0.719,photometric measurement,3.28,CTD-system,3.29,CTD-system,33.5,CTD-system,33.4,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220209 3um 4,0.719,photometric measurement,3.28,CTD-system,3.29,CTD-system,33.5,CTD-system,33.4,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220209 0.2um 3,0.719,photometric measurement,3.28,CTD-system,3.29,CTD-system,33.5,CTD-system,33.4,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220209 0.2um 4,0.719,photometric measurement,3.28,CTD-system,3.29,CTD-system,33.5,CTD-system,33.4,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220209 3um blank,0.719,photometric measurement,3.28,CTD-system,3.29,CTD-system,33.5,CTD-system,33.4,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220209 0.2um blank,0.719,photometric measurement,3.28,CTD-system,3.29,CTD-system,33.5,CTD-system,33.4,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220505 3um_1,0.584,photometric measurement,3.79,CTD-system,3.83,CTD-system,32.9,CTD-system,33.31,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220505 3um_2,0.584,photometric measurement,3.79,CTD-system,3.83,CTD-system,32.9,CTD-system,33.31,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220505 0.2um_1,0.584,photometric measurement,3.79,CTD-system,3.83,CTD-system,32.9,CTD-system,33.31,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220505 0.2um_2,0.584,photometric measurement,3.79,CTD-system,3.83,CTD-system,32.9,CTD-system,33.31,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220505 3um_3,0.584,photometric measurement,3.79,CTD-system,3.83,CTD-system,32.9,CTD-system,33.31,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220505 3um_4,0.584,photometric measurement,3.79,CTD-system,3.83,CTD-system,32.9,CTD-system,33.31,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220505 0.2um_3,0.584,photometric measurement,3.79,CTD-system,3.83,CTD-system,32.9,CTD-system,33.31,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220505 0.2um_4,0.584,photometric measurement,3.79,CTD-system,3.83,CTD-system,32.9,CTD-system,33.31,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220505 3um_blank,0.584,photometric measurement,3.79,CTD-system,3.83,CTD-system,32.9,CTD-system,33.31,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220505 0.2um_blank,0.584,photometric measurement,3.79,CTD-system,3.83,CTD-system,32.9,CTD-system,33.31,CTD-system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220614 3um_1,0.872,photometric measurement,10.8,CTD-system,8.9,CTD-system,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220614 3um_2,0.872,photometric measurement,10.8,CTD-system,8.9,CTD-system,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220614 0.2um_1,0.872,photometric measurement,10.8,CTD-system,8.9,CTD-system,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220614 0.2um_2,0.872,photometric measurement,10.8,CTD-system,8.9,CTD-system,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220614 3um_3,0.872,photometric measurement,10.8,CTD-system,8.9,CTD-system,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220614 3um_4,0.872,photometric measurement,10.8,CTD-system,8.9,CTD-system,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220614 0.2um_3,0.872,photometric measurement,10.8,CTD-system,8.9,CTD-system,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220614 0.2um_4,0.872,photometric measurement,10.8,CTD-system,8.9,CTD-system,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220614 3um_blank,0.872,photometric measurement,10.8,CTD-system,8.9,CTD-system,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220614 0.2um_blank,0.872,photometric measurement,10.8,CTD-system,8.9,CTD-system,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220824 3um 1,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220824 3um 2,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220824 0.2um 1,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220824 0.2um 2,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220824 3um 3,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220824 3um 4,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220824 0.2um 3,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220824 0.2um 4,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220824 3um blank,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 220824 0.2um blank,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 221201 3um 1,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 221201 3um 2,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 221201 0.2um 1,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 221201 0.2um 2,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON ESC68N Wa 221201 3um 3,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,could not retrieve CTD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
